x/c,y/c
1.0000000000000002,-0.0003102596233273787
0.9814266904702343,0.005349125812223265
0.9378028248698272,0.017571087043353986
0.8686348006472984,0.0344171489762449
0.7735353268478694,0.05391581332163911
0.5819529312226528,0.08539126559417279
0.3890589510445696,0.10724846222764607
0.19523917371698662,0.10493161839927384
0.1005830360229689,0.08399988659460536
0.036842938523500984,0.052908995064515074
0.00662880997121207,0.019846987903753156
0.0,0.0016394268714273032
0.0,-0.0011519978335224699
0.006814630469095895,-0.01918874401281312
0.039650125198378655,-0.0494757686292711
0.10253085459456648,-0.08186826397593988
0.19708399716944788,-0.10037059655637409
0.38925809120073745,-0.08271336741028103
0.5786537596448933,-0.04360077485991615
0.7686395800277349,-0.007620129489570049
0.8647774540893998,0.0025741105867986567
0.9356505950754731,0.004412930852856465
0.9807306847563505,0.0024832289086188157
1.0000000000000002,0.0008328737508953975
