x/c,y/c
1.0000000000000002,0.00035083799531755375
0.9811588067181832,0.00513183674289299
0.9372722518957142,0.016583388356001497
0.8684250691558435,0.03502330981930692
0.7744661552440989,0.05987979572152547
0.5847256200748971,0.10186845582408974
0.39149343726971425,0.1210331788534928
0.19839203587895785,0.10269052756702896
0.10488431528772779,0.07641872216183462
0.039354119160726134,0.04860791999547531
0.004575744585995233,0.02015632314336229
0.0,0.001528102807126912
0.0,-0.001549539053421239
0.013090639610881673,-0.014946340877959789
0.05314351395293751,-0.03223942486103861
0.12104771142586918,-0.044052236045928485
0.2144812873773088,-0.05451161531980926
0.4023785662832074,-0.056804054568516046
0.5892458316947794,-0.036283901670506415
0.7750739334548561,-0.007411214950967814
0.8685556160312919,0.002569776751340083
0.9374607137605018,0.004644787010955594
0.981285311452204,0.0025959428871549462
1.0000000000000004,0.0007521982633552502
