x/c,y/c
1.0,0.00022650881874470817
0.9985346331292715,0.029279220521403474
0.9956413748410836,0.0748993101371946
0.989925032883812,0.13696777103999982
0.9784038105869532,0.215059387423833
0.9522474592823541,0.30688207056482963
0.9106520983599131,0.4110590642004758
0.851167905722429,0.5252373966464371
0.7662302619279882,0.6431184751153789
0.5491801173558944,0.835319316694722
0.28677870531665123,0.9584935793507414
-0.00013862379761306033,0.9995497194275297
-0.2871017725373256,0.9580880084883695
-0.5496925580904257,0.8355535857221608
-0.7662339983161683,0.6426106046505741
-0.8518453925814915,0.525238595961664
-0.9105613687534909,0.41068171111332813
-0.9521419358251274,0.30648007643727637
-0.9792765677174022,0.21501189880632793
-0.9897792540020902,0.13677692386800513
-0.9951359933525462,0.07467414749533872
-0.9982552294612349,0.029068534839226615
-1.0,3.1226863669050166e-5
-1.0,-3.1226863669050166e-5
-0.9982552294612349,-0.029068534839226615
-0.9951359933525462,-0.07467414749533872
-0.9897792540020902,-0.13677692386800513
-0.9792765677174022,-0.21501189880632793
-0.9521419358251274,-0.30648007643727637
-0.9105613687534909,-0.41068171111332813
-0.8518453925814915,-0.525238595961664
-0.7662339983161683,-0.6426106046505741
-0.5496925580904257,-0.8355535857221608
-0.2871017725373256,-0.9580880084883695
-0.00013862379761306033,-0.9995497194275297
0.28677870531665123,-0.9584935793507414
0.5491801173558944,-0.835319316694722
0.7662302619279882,-0.6431184751153789
0.851167905722429,-0.5252373966464371
0.9106520983599131,-0.4110590642004758
0.9522474592823541,-0.30688207056482963
0.9784038105869532,-0.215059387423833
0.989925032883812,-0.13696777103999982
0.9956413748410836,-0.0748993101371946
0.9985346331292715,-0.029279220521403474
1.0,-0.00022650881874470817
