x/c,y/c
1.0,0.0006733948034426569
0.9997272088016309,0.015202652509882989
0.9985580681891306,0.03800472248844986
0.9952331322339174,0.06896107424541827
0.9882590861813054,0.10777624362878951
0.9758345113997906,0.15385317827369313
0.9553108009764913,0.20598837212195445
0.9254976572405621,0.2629731290170645
0.8828663777211093,0.3217175113859587
0.7744817400360514,0.4177898488847406
0.6433544755325586,0.4792452396582617
0.5000341065138566,0.499786118917762
0.35667602019737693,0.47907517419967527
0.22542620176089295,0.41801220640603787
0.11724763445476098,0.3216500086248219
0.07452680812086748,0.2629719106788901
0.04458321199735589,0.20605409565814237
0.02416890049267082,0.153884004853776
0.011823359655212988,0.10777949276606143
0.004767030959814747,0.06898306262172392
0.0014107776879032172,0.03802875832510523
0.00028030562687994195,0.015224382429045813
0.0,0.00069526633273999
0.0,-0.0006952663327398696
0.00028030562687994304,-0.015224382429045696
0.0014107776879032038,-0.038028758325105126
0.004767030959814707,-0.06898306262172385
0.011823359655212981,-0.10777949276606133
0.02416890049267085,-0.1538840048537759
0.044583211997355834,-0.2060540956581423
0.07452680812086725,-0.2629719106788899
0.11724763445476073,-0.32165000862482185
0.22542620176089284,-0.41801220640603787
0.3566760201973768,-0.47907517419967505
0.5000341065138566,-0.49978611891776203
0.6433544755325589,-0.47924523965826193
0.7744817400360512,-0.41778984888474074
0.8828663777211095,-0.32171751138595817
0.9254976572405622,-0.2629731290170644
0.9553108009764913,-0.20598837212195473
0.9758345113997905,-0.15385317827369363
0.9882590861813055,-0.10777624362878908
0.9952331322339174,-0.06896107424541845
0.9985580681891306,-0.038004722488450104
0.9997272088016309,-0.015202652509883122
1.0,-0.0006733948034426666
